timestamp,total_transfer_vol_within_exchanges_btc_all_exchanges
2013-06-26T00:00:00Z,51.91065304
2013-06-27T00:00:00Z,124.8830001
2013-06-28T00:00:00Z,352.5475662
2013-06-29T00:00:00Z,16.72607646
2013-06-30T00:00:00Z,87.15457029
2013-07-01T00:00:00Z,1218.567348
2013-07-02T00:00:00Z,263.1401718
2013-07-03T00:00:00Z,662.0515766
2013-07-04T00:00:00Z,163.5546102
2013-07-05T00:00:00Z,1284.898477
2013-07-06T00:00:00Z,276.5092125
2013-07-07T00:00:00Z,102.3798924
2013-07-08T00:00:00Z,943.2025222
2013-07-09T00:00:00Z,613.7202284
2013-07-10T00:00:00Z,692.4875042
2013-07-11T00:00:00Z,680.1408341
2013-07-12T00:00:00Z,237.1933509
2013-07-13T00:00:00Z,63.78363406
2013-07-14T00:00:00Z,496.4038704
2013-07-15T00:00:00Z,127.7596634
2013-07-16T00:00:00Z,181.1148221
2013-07-17T00:00:00Z,775.9240136
2013-07-18T00:00:00Z,440.5784878
2013-07-19T00:00:00Z,237.9582915
2013-07-20T00:00:00Z,949.5633028
2013-07-21T00:00:00Z,242.8447132
2013-07-22T00:00:00Z,253.6693101
2013-07-23T00:00:00Z,158.1143231
2013-07-24T00:00:00Z,131.2322393
2013-07-25T00:00:00Z,465.872523
2013-07-26T00:00:00Z,401.3881479
2013-07-27T00:00:00Z,190.7267235
2013-07-28T00:00:00Z,133.2031329
2013-07-29T00:00:00Z,2272.249204
2013-07-30T00:00:00Z,215.3358094
2013-07-31T00:00:00Z,508.7091157
2013-08-01T00:00:00Z,3008.924343
2013-08-02T00:00:00Z,146.8419582
2013-08-03T00:00:00Z,2817.841628
2013-08-04T00:00:00Z,204.3702859
2013-08-05T00:00:00Z,3032.738723
2013-08-06T00:00:00Z,295.3465846
2013-08-07T00:00:00Z,288.54893
2013-08-08T00:00:00Z,1614.732621
2013-08-09T00:00:00Z,188.8837738
2013-08-10T00:00:00Z,194.0230815
2013-08-11T00:00:00Z,343.6651866
2013-08-12T00:00:00Z,698.5673609
2013-08-13T00:00:00Z,512.0466146
2013-08-14T00:00:00Z,401.7450136
2013-08-15T00:00:00Z,376.9242912
2013-08-16T00:00:00Z,1138.731303
2013-08-17T00:00:00Z,688.1397053
2013-08-18T00:00:00Z,99.87452634
2013-08-19T00:00:00Z,579.7423365
2013-08-20T00:00:00Z,190.2398141
2013-08-21T00:00:00Z,592.6776238
2013-08-22T00:00:00Z,559.6874816
2013-08-23T00:00:00Z,349.6687526
2013-08-24T00:00:00Z,60.40250523
2013-08-25T00:00:00Z,583.4148843
2013-08-26T00:00:00Z,677.5237893
2013-08-27T00:00:00Z,1045.23511
2013-08-28T00:00:00Z,137.6430485
2013-08-29T00:00:00Z,2241.99327
2013-08-30T00:00:00Z,1676.0894
2013-08-31T00:00:00Z,3752.945
2013-09-01T00:00:00Z,2511.537418
2013-09-02T00:00:00Z,6414.423323
2013-09-03T00:00:00Z,7038.630233
2013-09-04T00:00:00Z,1415.141351
2013-09-05T00:00:00Z,10763.40714
2013-09-06T00:00:00Z,1952.759816
2013-09-07T00:00:00Z,423.5924574
2013-09-08T00:00:00Z,1948.079186
2013-09-09T00:00:00Z,1262.479919
2013-09-10T00:00:00Z,7251.699303
2013-09-11T00:00:00Z,1358.949044
2013-09-12T00:00:00Z,851.4137927
2013-09-13T00:00:00Z,4263.187835
2013-09-14T00:00:00Z,1823.009236
2013-09-15T00:00:00Z,1335.508743
2013-09-16T00:00:00Z,3232.559662
2013-09-17T00:00:00Z,3494.280705
2013-09-18T00:00:00Z,10367.35256
2013-09-19T00:00:00Z,1045.076181
2013-09-20T00:00:00Z,7615.400918
2013-09-21T00:00:00Z,1587.387677
2013-09-22T00:00:00Z,276.7171001
2013-09-23T00:00:00Z,3350.05683
2013-09-24T00:00:00Z,1371.81358
2013-09-25T00:00:00Z,3003.181911
2013-09-26T00:00:00Z,453.9167285
2013-09-27T00:00:00Z,9219.217591
2013-09-28T00:00:00Z,5023.944132
2013-09-29T00:00:00Z,589.2841829
2013-09-30T00:00:00Z,12311.32632
2013-10-01T00:00:00Z,5150.547355
2013-10-02T00:00:00Z,3323.076814
2013-10-03T00:00:00Z,670.2557519
2013-10-04T00:00:00Z,257.1713568
2013-10-05T00:00:00Z,1100.294841
2013-10-06T00:00:00Z,203.5637064
2013-10-07T00:00:00Z,1140.077255
2013-10-08T00:00:00Z,252.4075981
2013-10-09T00:00:00Z,4187.788899
2013-10-10T00:00:00Z,3297.638336
2013-10-11T00:00:00Z,4105.374122
2013-10-12T00:00:00Z,11456.34056
2013-10-13T00:00:00Z,1664.622895
2013-10-14T00:00:00Z,15063.02836
2013-10-15T00:00:00Z,9904.433003
2013-10-16T00:00:00Z,4197.652517
2013-10-17T00:00:00Z,11544.20229
2013-10-18T00:00:00Z,13901.74815
2013-10-19T00:00:00Z,11777.72325
2013-10-20T00:00:00Z,6759.012661
2013-10-21T00:00:00Z,19509.51835
2013-10-22T00:00:00Z,17279.64009
2013-10-23T00:00:00Z,9726.582789
2013-10-24T00:00:00Z,6826.266987
2013-10-25T00:00:00Z,5365.790205
2013-10-26T00:00:00Z,2421.13958
2013-10-27T00:00:00Z,3187.681967
2013-10-28T00:00:00Z,338.4822929
2013-10-29T00:00:00Z,261.4509212
2013-10-30T00:00:00Z,4836.279728
2013-10-31T00:00:00Z,3654.67793
2013-11-01T00:00:00Z,2479.05275
2013-11-02T00:00:00Z,1110.036199
2013-11-03T00:00:00Z,2783.751257
2013-11-04T00:00:00Z,15589.98023
2013-11-05T00:00:00Z,6261.630634
2013-11-06T00:00:00Z,3745.17802
2013-11-07T00:00:00Z,7453.89949
2013-11-08T00:00:00Z,11648.54894
2013-11-09T00:00:00Z,3072.67955
2013-11-10T00:00:00Z,6401.785387
2013-11-11T00:00:00Z,8808.669749
2013-11-12T00:00:00Z,12117.9715
2013-11-13T00:00:00Z,21496.09727
2013-11-14T00:00:00Z,6172.426039
2013-11-15T00:00:00Z,2204.856211
2013-11-16T00:00:00Z,9492.755188
2013-11-17T00:00:00Z,6227.74345
2013-11-18T00:00:00Z,8877.187344
2013-11-19T00:00:00Z,9283.586784
2013-11-20T00:00:00Z,17096.39016
2013-11-21T00:00:00Z,4078.393529
2013-11-22T00:00:00Z,630129.2255
2013-11-23T00:00:00Z,102735.4086
2013-11-24T00:00:00Z,95954.19644
2013-11-25T00:00:00Z,7986.20294
2013-11-26T00:00:00Z,10135.30895
2013-11-27T00:00:00Z,2574.665148
2013-11-28T00:00:00Z,92024.21492
2013-11-29T00:00:00Z,90161.62256
2013-11-30T00:00:00Z,2600.720669
2013-12-01T00:00:00Z,10085.7934
2013-12-02T00:00:00Z,1920.23858
2013-12-03T00:00:00Z,2726.669763
2013-12-04T00:00:00Z,106710.7934
2013-12-05T00:00:00Z,19332.36349
2013-12-06T00:00:00Z,9596.921625
2013-12-07T00:00:00Z,10672.2268
2013-12-08T00:00:00Z,3461.177648
2013-12-09T00:00:00Z,5127.050328
2013-12-10T00:00:00Z,1387.888305
2013-12-11T00:00:00Z,2259.327876
2013-12-12T00:00:00Z,1814.132439
2013-12-13T00:00:00Z,1088.854588
2013-12-14T00:00:00Z,69746.00107
2013-12-15T00:00:00Z,2116.316206
2013-12-16T00:00:00Z,5659.354101
2013-12-17T00:00:00Z,14401.31088
2013-12-18T00:00:00Z,21779.19023
2013-12-19T00:00:00Z,4204.766386
2013-12-20T00:00:00Z,8319.745812
2013-12-21T00:00:00Z,82697.65666
2013-12-22T00:00:00Z,173847.5965
2013-12-23T00:00:00Z,10015.80447
2013-12-24T00:00:00Z,135629.5482
2013-12-25T00:00:00Z,26233.30248
2013-12-26T00:00:00Z,257.6309101
2013-12-27T00:00:00Z,472.4790901
2013-12-28T00:00:00Z,471.4762946
2013-12-29T00:00:00Z,637.8674846
2013-12-30T00:00:00Z,146.7802063
2013-12-31T00:00:00Z,207.6579526
2014-01-01T00:00:00Z,543.4634875
2014-01-02T00:00:00Z,1044.258781
2014-01-03T00:00:00Z,3603.715371
2014-01-04T00:00:00Z,998.0901435
2014-01-05T00:00:00Z,11405.35513
2014-01-06T00:00:00Z,4331.903535
2014-01-07T00:00:00Z,1630.744176
2014-01-08T00:00:00Z,5729.5635
2014-01-09T00:00:00Z,3808.19786
2014-01-10T00:00:00Z,452.9792174
2014-01-11T00:00:00Z,673.6571729
2014-01-12T00:00:00Z,194.0887035
2014-01-13T00:00:00Z,2145.135873
2014-01-14T00:00:00Z,437.3582515
2014-01-15T00:00:00Z,3306.116624
2014-01-16T00:00:00Z,713.6537829
2014-01-17T00:00:00Z,469.4200433
2014-01-18T00:00:00Z,1712.629545
2014-01-19T00:00:00Z,6198.625899
2014-01-20T00:00:00Z,5922.009142
2014-01-21T00:00:00Z,4922.798431
2014-01-22T00:00:00Z,342.3532412
2014-01-23T00:00:00Z,3261.265448
2014-01-24T00:00:00Z,4226.985153
2014-01-25T00:00:00Z,1245.322556
2014-01-26T00:00:00Z,928.0292926
2014-01-27T00:00:00Z,8630.678742
2014-01-28T00:00:00Z,2561.058045
2014-01-29T00:00:00Z,8920.156776
2014-01-30T00:00:00Z,1513.094903
2014-01-31T00:00:00Z,1843.401191
2014-02-01T00:00:00Z,2533.682675
2014-02-02T00:00:00Z,3288.213493
2014-02-03T00:00:00Z,252.4991214
2014-02-04T00:00:00Z,1335.877534
2014-02-05T00:00:00Z,15302.78236
2014-02-06T00:00:00Z,179.4128714
2014-02-07T00:00:00Z,2314.507918
2014-02-08T00:00:00Z,1243.489777
2014-02-09T00:00:00Z,669.2207381
2014-02-10T00:00:00Z,48712.16571
2014-02-11T00:00:00Z,6293.597994
2014-02-12T00:00:00Z,2110.986993
2014-02-13T00:00:00Z,3484.620583
2014-02-14T00:00:00Z,8063.699472
2014-02-15T00:00:00Z,11428.35911
2014-02-16T00:00:00Z,20774.66818
2014-02-17T00:00:00Z,6642.965172
2014-02-18T00:00:00Z,4298.498711
2014-02-19T00:00:00Z,6018.119197
2014-02-20T00:00:00Z,960.2423752
2014-02-21T00:00:00Z,406.15368
2014-02-22T00:00:00Z,5791.568027
2014-02-23T00:00:00Z,1263.207891
2014-02-24T00:00:00Z,17515.37485
2014-02-25T00:00:00Z,25557.48934
2014-02-26T00:00:00Z,2750.641212
2014-02-27T00:00:00Z,5102.159105
2014-02-28T00:00:00Z,1604.420652
2014-03-01T00:00:00Z,452.6616999
2014-03-02T00:00:00Z,217.0349125
2014-03-03T00:00:00Z,7308.78332
2014-03-04T00:00:00Z,6707.332188
2014-03-05T00:00:00Z,846.2346688
2014-03-06T00:00:00Z,15051.76429
2014-03-07T00:00:00Z,471.4927459
2014-03-08T00:00:00Z,473.072535
2014-03-09T00:00:00Z,4166.93609
2014-03-10T00:00:00Z,2622.964036
2014-03-11T00:00:00Z,538.3591642
2014-03-12T00:00:00Z,9445.691727
2014-03-13T00:00:00Z,1994.98855
2014-03-14T00:00:00Z,6076.366978
2014-03-15T00:00:00Z,775.1036288
2014-03-16T00:00:00Z,269.0104514
2014-03-17T00:00:00Z,1503.795815
2014-03-18T00:00:00Z,7630.515313
2014-03-19T00:00:00Z,11179.58573
2014-03-20T00:00:00Z,504.5088766
2014-03-21T00:00:00Z,570.0286294
2014-03-22T00:00:00Z,654.8816542
2014-03-23T00:00:00Z,351.7447992
2014-03-24T00:00:00Z,366.2444839
2014-03-25T00:00:00Z,405.3184888
2014-03-26T00:00:00Z,254.9868326
2014-03-27T00:00:00Z,3514.065354
2014-03-28T00:00:00Z,9073.69892
2014-03-29T00:00:00Z,1270.888929
2014-03-30T00:00:00Z,5805.499091
2014-03-31T00:00:00Z,9125.58752
2014-04-01T00:00:00Z,7025.179263
2014-04-02T00:00:00Z,3178.846401
2014-04-03T00:00:00Z,5255.415751
2014-04-04T00:00:00Z,436.7860041
2014-04-05T00:00:00Z,170305.9239
2014-04-06T00:00:00Z,7606.425116
2014-04-07T00:00:00Z,2053.399809
2014-04-08T00:00:00Z,284.3770416
2014-04-09T00:00:00Z,366.6589004
2014-04-10T00:00:00Z,12748.57607
2014-04-11T00:00:00Z,3709.509831
2014-04-12T00:00:00Z,300.2967811
2014-04-13T00:00:00Z,387.7338933
2014-04-14T00:00:00Z,3501.588998
2014-04-15T00:00:00Z,975.9975178
2014-04-16T00:00:00Z,2138.762936
2014-04-17T00:00:00Z,79087.74445
2014-04-18T00:00:00Z,4691.209393
2014-04-19T00:00:00Z,233.8648161
2014-04-20T00:00:00Z,118.0865388
2014-04-21T00:00:00Z,109.2405228
2014-04-22T00:00:00Z,139728.8822
2014-04-23T00:00:00Z,748.660077
2014-04-24T00:00:00Z,495.7319793
2014-04-25T00:00:00Z,3036.569764
2014-04-26T00:00:00Z,421.5013254
2014-04-27T00:00:00Z,19860.01346
2014-04-28T00:00:00Z,90712.60834
2014-04-29T00:00:00Z,14963.5978
2014-04-30T00:00:00Z,9880.657569
2014-05-01T00:00:00Z,7668.109983
2014-05-02T00:00:00Z,73494.80795
2014-05-03T00:00:00Z,9223.993102
2014-05-04T00:00:00Z,8158.452762
2014-05-05T00:00:00Z,10471.26915
2014-05-06T00:00:00Z,13176.45522
2014-05-07T00:00:00Z,6651.916929
2014-05-08T00:00:00Z,7456.955677
2014-05-09T00:00:00Z,3669.500016
2014-05-10T00:00:00Z,4305.516678
2014-05-11T00:00:00Z,3081.93718
2014-05-12T00:00:00Z,11693.25193
2014-05-13T00:00:00Z,22661.57206
2014-05-14T00:00:00Z,28342.05032
2014-05-15T00:00:00Z,12418.60244
2014-05-16T00:00:00Z,5344.445246
2014-05-17T00:00:00Z,2153.83364
2014-05-18T00:00:00Z,12995.03329
2014-05-19T00:00:00Z,3503.700508
2014-05-20T00:00:00Z,26662.00416
2014-05-21T00:00:00Z,12811.89916
2014-05-22T00:00:00Z,25198.18337
2014-05-23T00:00:00Z,30170.51808
2014-05-24T00:00:00Z,274885.4944
2014-05-25T00:00:00Z,14109.82907
2014-05-26T00:00:00Z,6151.514642
2014-05-27T00:00:00Z,6998.036618
2014-05-28T00:00:00Z,2560.593825
2014-05-29T00:00:00Z,5801.540679
2014-05-30T00:00:00Z,191676.247
2014-05-31T00:00:00Z,12157.06385
2014-06-01T00:00:00Z,6233.10382
2014-06-02T00:00:00Z,196589.5184
2014-06-03T00:00:00Z,4165.215466
2014-06-04T00:00:00Z,14855.90541
2014-06-05T00:00:00Z,7681.762362
2014-06-06T00:00:00Z,355299.2593
2014-06-07T00:00:00Z,691.1485951
2014-06-08T00:00:00Z,2529.748525
2014-06-09T00:00:00Z,2133.863118
2014-06-10T00:00:00Z,6151.00809
2014-06-11T00:00:00Z,2608.151849
2014-06-12T00:00:00Z,333094.6584
2014-06-13T00:00:00Z,162253.3449
2014-06-14T00:00:00Z,3395.608741
2014-06-15T00:00:00Z,3272.56374
2014-06-16T00:00:00Z,9599.540626
2014-06-17T00:00:00Z,7373.175179
2014-06-18T00:00:00Z,8695.906093
2014-06-19T00:00:00Z,1593.125717
2014-06-20T00:00:00Z,4068.057611
2014-06-21T00:00:00Z,3677.323114
2014-06-22T00:00:00Z,591.7408779
2014-06-23T00:00:00Z,12944.84972
2014-06-24T00:00:00Z,3491.790279
2014-06-25T00:00:00Z,4960.833559
2014-06-26T00:00:00Z,2583.50851
2014-06-27T00:00:00Z,2133.099149
2014-06-28T00:00:00Z,1854.495529
2014-06-29T00:00:00Z,1175.988084
2014-06-30T00:00:00Z,16216.76202
2014-07-01T00:00:00Z,18452.79357
2014-07-02T00:00:00Z,164184.9414
2014-07-03T00:00:00Z,6869.77147
2014-07-04T00:00:00Z,3904.664682
2014-07-05T00:00:00Z,922.333697
2014-07-06T00:00:00Z,1554.423377
2014-07-07T00:00:00Z,7055.209249
2014-07-08T00:00:00Z,2603.156488
2014-07-09T00:00:00Z,11032.26826
2014-07-10T00:00:00Z,4234.72847
2014-07-11T00:00:00Z,4044.816975
2014-07-12T00:00:00Z,11577.49068
2014-07-13T00:00:00Z,6338.566451
2014-07-14T00:00:00Z,5060.745883
2014-07-15T00:00:00Z,3050.447272
2014-07-16T00:00:00Z,9425.512294
2014-07-17T00:00:00Z,6032.622065
2014-07-18T00:00:00Z,3319.699771
2014-07-19T00:00:00Z,1369.758027
2014-07-20T00:00:00Z,1963.387654
2014-07-21T00:00:00Z,5082.520357
2014-07-22T00:00:00Z,4907.095515
2014-07-23T00:00:00Z,3447.486909
2014-07-24T00:00:00Z,5916.714888
2014-07-25T00:00:00Z,4030.938413
2014-07-26T00:00:00Z,2011.656674
2014-07-27T00:00:00Z,1822.110724
2014-07-28T00:00:00Z,2801.686355
2014-07-29T00:00:00Z,3011.705676
2014-07-30T00:00:00Z,2743.81878
2014-07-31T00:00:00Z,3567.066455
2014-08-01T00:00:00Z,7124.526367
2014-08-02T00:00:00Z,1575.680807
2014-08-03T00:00:00Z,1947.637722
2014-08-04T00:00:00Z,6797.286418
2014-08-05T00:00:00Z,7696.424848
2014-08-06T00:00:00Z,1288.419171
2014-08-07T00:00:00Z,4197.766093
2014-08-08T00:00:00Z,2222.304288
2014-08-09T00:00:00Z,1209.684932
2014-08-10T00:00:00Z,2206.9658
2014-08-11T00:00:00Z,3963.899636
2014-08-12T00:00:00Z,2533.68455
2014-08-13T00:00:00Z,3982.270894
2014-08-14T00:00:00Z,11918.65874
2014-08-15T00:00:00Z,46761.42914
2014-08-16T00:00:00Z,4420.275938
2014-08-17T00:00:00Z,10313.04453
2014-08-18T00:00:00Z,38010.36994
2014-08-19T00:00:00Z,18876.09113
2014-08-20T00:00:00Z,26486.48383
2014-08-21T00:00:00Z,3339.081412
2014-08-22T00:00:00Z,9895.924202
2014-08-23T00:00:00Z,3026.351269
2014-08-24T00:00:00Z,3287.776727
2014-08-25T00:00:00Z,8910.859531
2014-08-26T00:00:00Z,9494.401206
2014-08-27T00:00:00Z,6670.338533
2014-08-28T00:00:00Z,156888.8996
2014-08-29T00:00:00Z,2230.510094
2014-08-30T00:00:00Z,1982.714278
2014-08-31T00:00:00Z,11025.9952
2014-09-01T00:00:00Z,16134.42521
2014-09-02T00:00:00Z,5192.850049
2014-09-03T00:00:00Z,3050.52038
2014-09-04T00:00:00Z,4822.10854
2014-09-05T00:00:00Z,3103.179649
2014-09-06T00:00:00Z,8335.394127
2014-09-07T00:00:00Z,1288.260554
2014-09-08T00:00:00Z,8599.365571
2014-09-09T00:00:00Z,2570.763938
2014-09-10T00:00:00Z,4935.992809
2014-09-11T00:00:00Z,4790.905923
2014-09-12T00:00:00Z,10025.69311
2014-09-13T00:00:00Z,2208.951155
2014-09-14T00:00:00Z,4155.862139
2014-09-15T00:00:00Z,5916.467677
2014-09-16T00:00:00Z,4674.649442
2014-09-17T00:00:00Z,5271.152643
2014-09-18T00:00:00Z,16984.22462
2014-09-19T00:00:00Z,12557.79523
2014-09-20T00:00:00Z,13590.79705
2014-09-21T00:00:00Z,9350.098327
2014-09-22T00:00:00Z,4670.545057
2014-09-23T00:00:00Z,16204.7756
2014-09-24T00:00:00Z,17342.26223
2014-09-25T00:00:00Z,7084.916385
2014-09-26T00:00:00Z,3589.77787
2014-09-27T00:00:00Z,5457.679558
2014-09-28T00:00:00Z,4662.250615
2014-09-29T00:00:00Z,8627.064968
2014-09-30T00:00:00Z,8749.892173
2014-10-01T00:00:00Z,5576.29757
2014-10-02T00:00:00Z,7058.028406
2014-10-03T00:00:00Z,53684.02194
2014-10-04T00:00:00Z,15455.68704
2014-10-05T00:00:00Z,41743.45972
2014-10-06T00:00:00Z,307149.9501
2014-10-07T00:00:00Z,149795.4672
2014-10-08T00:00:00Z,152190.4624
2014-10-09T00:00:00Z,24745.54439
2014-10-10T00:00:00Z,12035.42433
2014-10-11T00:00:00Z,12821.9497
2014-10-12T00:00:00Z,6403.723165
2014-10-13T00:00:00Z,142052.1057
2014-10-14T00:00:00Z,23328.23449
2014-10-15T00:00:00Z,11280.86927
2014-10-16T00:00:00Z,12305.88245
2014-10-17T00:00:00Z,10782.47747
2014-10-18T00:00:00Z,17433.73171
2014-10-19T00:00:00Z,3908.10631
2014-10-20T00:00:00Z,10480.40717
2014-10-21T00:00:00Z,3204.270427
2014-10-22T00:00:00Z,4071.308714
2014-10-23T00:00:00Z,12329.36888
2014-10-24T00:00:00Z,14088.83921
2014-10-25T00:00:00Z,4198.55605
2014-10-26T00:00:00Z,5220.424007
2014-10-27T00:00:00Z,8626.263971
2014-10-28T00:00:00Z,9255.357034
2014-10-29T00:00:00Z,12509.49239
2014-10-30T00:00:00Z,13700.46008
2014-10-31T00:00:00Z,125790.2427
2014-11-01T00:00:00Z,7231.520619
2014-11-02T00:00:00Z,5139.97994
2014-11-03T00:00:00Z,6347.568175
2014-11-04T00:00:00Z,15410.55366
2014-11-05T00:00:00Z,22118.22299
2014-11-06T00:00:00Z,6261.747206
2014-11-07T00:00:00Z,25419.11803
2014-11-08T00:00:00Z,3041.759351
2014-11-09T00:00:00Z,5721.063947
2014-11-10T00:00:00Z,23571.12852
2014-11-11T00:00:00Z,13009.40369
2014-11-12T00:00:00Z,25283.38324
2014-11-13T00:00:00Z,165775.2463
2014-11-14T00:00:00Z,17979.19295
2014-11-15T00:00:00Z,16492.22472
2014-11-16T00:00:00Z,10089.3178
2014-11-17T00:00:00Z,14137.97665
2014-11-18T00:00:00Z,38198.2423
2014-11-19T00:00:00Z,6491.48354
2014-11-20T00:00:00Z,10897.50115
2014-11-21T00:00:00Z,10685.90944
2014-11-22T00:00:00Z,6377.245093
2014-11-23T00:00:00Z,6132.221243
2014-11-24T00:00:00Z,9885.509348
2014-11-25T00:00:00Z,25542.0848
2014-11-26T00:00:00Z,15674.72741
2014-11-27T00:00:00Z,3207.694228
2014-11-28T00:00:00Z,53032.11779
2014-11-29T00:00:00Z,7013.922144
2014-11-30T00:00:00Z,4266.176308
2014-12-01T00:00:00Z,36392.98664
2014-12-02T00:00:00Z,223494.7163
2014-12-03T00:00:00Z,16224.92717
2014-12-04T00:00:00Z,25767.47906
2014-12-05T00:00:00Z,18666.37798
2014-12-06T00:00:00Z,5661.988661
2014-12-07T00:00:00Z,3127.814388
2014-12-08T00:00:00Z,4457.040284
2014-12-09T00:00:00Z,7929.366678
2014-12-10T00:00:00Z,223200.755
2014-12-11T00:00:00Z,9747.10133
2014-12-12T00:00:00Z,215624.8353
2014-12-13T00:00:00Z,2786.667924
2014-12-14T00:00:00Z,3291.478606
2014-12-15T00:00:00Z,5003.936096
2014-12-16T00:00:00Z,12373.50767
2014-12-17T00:00:00Z,6054.046367
2014-12-18T00:00:00Z,14897.53059
2014-12-19T00:00:00Z,4066.215287
2014-12-20T00:00:00Z,5701.241875
2014-12-21T00:00:00Z,380743.6107
2014-12-22T00:00:00Z,5801.346928
2014-12-23T00:00:00Z,135462.5366
2014-12-24T00:00:00Z,4937.697396
2014-12-25T00:00:00Z,3109.730293
2014-12-26T00:00:00Z,7070.554951
2014-12-27T00:00:00Z,10596.27821
2014-12-28T00:00:00Z,4835.902401
2014-12-29T00:00:00Z,11991.13773
2014-12-30T00:00:00Z,3952.731642
2014-12-31T00:00:00Z,2435.325413
2015-01-01T00:00:00Z,4250.866107
2015-01-02T00:00:00Z,3844.941192
2015-01-03T00:00:00Z,10771.88485
2015-01-04T00:00:00Z,11036.35607
2015-01-05T00:00:00Z,5916.96052
2015-01-06T00:00:00Z,9551.05149
2015-01-07T00:00:00Z,9544.866535
2015-01-08T00:00:00Z,8047.087025
2015-01-09T00:00:00Z,144987.9905
2015-01-10T00:00:00Z,85990.76962
2015-01-11T00:00:00Z,102439.9021
2015-01-12T00:00:00Z,40024.17272
2015-01-13T00:00:00Z,34515.06773
2015-01-14T00:00:00Z,91055.73086
2015-01-15T00:00:00Z,66429.15943
2015-01-16T00:00:00Z,26930.47529
2015-01-17T00:00:00Z,23328.27231
2015-01-18T00:00:00Z,17047.64865
2015-01-19T00:00:00Z,16297.1973
2015-01-20T00:00:00Z,16032.9849
2015-01-21T00:00:00Z,199284.1204
2015-01-22T00:00:00Z,24793.21117
2015-01-23T00:00:00Z,15471.00971
2015-01-24T00:00:00Z,19405.09232
2015-01-25T00:00:00Z,9385.756207
2015-01-26T00:00:00Z,24780.02222
2015-01-27T00:00:00Z,38455.04406
2015-01-28T00:00:00Z,188341.4155
2015-01-29T00:00:00Z,31770.61588
2015-01-30T00:00:00Z,30049.29247
2015-01-31T00:00:00Z,15459.1539
2015-02-01T00:00:00Z,9648.989799
2015-02-02T00:00:00Z,11112.42939
2015-02-03T00:00:00Z,19529.85322
2015-02-04T00:00:00Z,15455.78549
2015-02-05T00:00:00Z,18339.72386
2015-02-06T00:00:00Z,24868.43711
2015-02-07T00:00:00Z,13498.89935
2015-02-08T00:00:00Z,29843.60417
2015-02-09T00:00:00Z,21252.06315
2015-02-10T00:00:00Z,21196.15243
2015-02-11T00:00:00Z,23966.58945
2015-02-12T00:00:00Z,12119.58156
2015-02-13T00:00:00Z,13516.59125
2015-02-14T00:00:00Z,6683.184063
2015-02-15T00:00:00Z,13636.90458
2015-02-16T00:00:00Z,10453.08004
2015-02-17T00:00:00Z,13794.33704
2015-02-18T00:00:00Z,28652.52009
2015-02-19T00:00:00Z,9141.823781
2015-02-20T00:00:00Z,7531.422229
2015-02-21T00:00:00Z,3094.60482
2015-02-22T00:00:00Z,3036.69329
2015-02-23T00:00:00Z,4024.733633
2015-02-24T00:00:00Z,2724.840102
2015-02-25T00:00:00Z,5029.84807
2015-02-26T00:00:00Z,6555.217609
2015-02-27T00:00:00Z,5301.068433
2015-02-28T00:00:00Z,6749.437596
2015-03-01T00:00:00Z,11102.21339
2015-03-02T00:00:00Z,12074.47378
2015-03-03T00:00:00Z,17323.5355
2015-03-04T00:00:00Z,13553.11474
2015-03-05T00:00:00Z,20714.96223
2015-03-06T00:00:00Z,18807.02134
2015-03-07T00:00:00Z,8681.934246
2015-03-08T00:00:00Z,7232.076565
2015-03-09T00:00:00Z,14779.73396
2015-03-10T00:00:00Z,18116.42048
2015-03-11T00:00:00Z,21636.50559
2015-03-12T00:00:00Z,222976.7988
2015-03-13T00:00:00Z,43351.66627
2015-03-14T00:00:00Z,9208.767029
2015-03-15T00:00:00Z,9054.102454
2015-03-16T00:00:00Z,11144.57332
2015-03-17T00:00:00Z,14410.61968
2015-03-18T00:00:00Z,27974.19134
2015-03-19T00:00:00Z,18628.45932
2015-03-20T00:00:00Z,12659.6804
2015-03-21T00:00:00Z,12712.14985
2015-03-22T00:00:00Z,11604.85197
2015-03-23T00:00:00Z,16174.46104
2015-03-24T00:00:00Z,19586.55821
2015-03-25T00:00:00Z,18251.07074
2015-03-26T00:00:00Z,19642.339
2015-03-27T00:00:00Z,19129.10268
2015-03-28T00:00:00Z,6511.944112
2015-03-29T00:00:00Z,9684.325779
2015-03-30T00:00:00Z,16611.88728
2015-03-31T00:00:00Z,14656.4056
2015-04-01T00:00:00Z,11175.78214
2015-04-02T00:00:00Z,10767.12551
2015-04-03T00:00:00Z,5865.976829
2015-04-04T00:00:00Z,3226.957312
2015-04-05T00:00:00Z,6495.004243
2015-04-06T00:00:00Z,10665.50482
2015-04-07T00:00:00Z,13201.72137
2015-04-08T00:00:00Z,23538.27619
2015-04-09T00:00:00Z,21309.71754
2015-04-10T00:00:00Z,17520.49484
2015-04-11T00:00:00Z,8953.157501
2015-04-12T00:00:00Z,6038.884614
2015-04-13T00:00:00Z,13846.17531
2015-04-14T00:00:00Z,31927.60038
2015-04-15T00:00:00Z,41520.39903
2015-04-16T00:00:00Z,32704.04559
2015-04-17T00:00:00Z,29966.07494
2015-04-18T00:00:00Z,9856.095398
2015-04-19T00:00:00Z,6183.984258
2015-04-20T00:00:00Z,18689.44171
2015-04-21T00:00:00Z,13733.33678
